longitud_url,longitud_host,longitud_ruta,longitud_consulta,longitud_tld,cantidad_puntos,cantidad_guiones,cantidad_guion_bajo,cantidad_arroba,cantidad_interrogacion,cantidad_igual,cantidad_ampersand,cantidad_slash,cantidad_porcentaje,cantidad_digitos,cantidad_especiales,ratio_digitos,ratio_especiales,tiene_https,tiene_ip,cantidad_subdominios,tiene_puerto,palabras_sospechosas,tiene_punycode,tiene_redireccion_doble_slash,tiene_http_en_ruta,token_mas_largo,entropia_shannon,entropia_relativa,es_acortador,tiene_marca_en_host,tiene_prefijo_sufijo_host,cantidad_www,cantidad_digitos_host,ratio_digitos_host,estado_binario
26.0,18.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.642371448743902,0.7749001512957111,0.0,0.0,0.0,0.0,0.0,0.0,0
59.0,18.0,33.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.15254237288135594,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.257383466108777,0.7237194965570153,0.0,0.0,0.0,1.0,0.0,0.0,0
66.0,27.0,17.0,13.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,10.0,0.015151515151515152,0.15151515151515152,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,4.5800728630843,0.7577389516040403,0.0,0.0,0.0,1.0,0.0,0.0,0
159.0,17.0,27.0,0.0,2.0,3.0,6.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,54.0,19.0,0.33962264150943394,0.11949685534591195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.876602415266716,0.6668508774289679,0.0,0.0,0.0,0.0,0.0,0.0,1
120.0,42.0,20.0,49.0,3.0,4.0,0.0,2.0,0.0,1.0,3.0,2.0,5.0,0.0,17.0,18.0,0.14166666666666666,0.15,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,17.0,4.757345363439837,0.6887824988084527,0.0,1.0,0.0,0.0,0.0,0.0,1
37.0,10.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.969607339117404,0.762000743745624,0.0,0.0,0.0,0.0,0.0,0.0,1
91.0,24.0,60.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,14.0,0.10989010989010989,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.585178510607833,0.7045671789157499,0.0,0.0,0.0,1.0,0.0,0.0,0
50.0,25.0,18.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,4.486370130156178,0.7949121982031319,0.0,0.0,0.0,1.0,0.0,0.0,1
69.0,16.0,45.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,12.0,0.08695652173913043,0.17391304347826086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.227543210703354,0.692072732231164,0.0,0.0,0.0,0.0,0.0,0.0,1
88.0,16.0,65.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,11.0,0.25,0.125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,4.717677148214742,0.7303548402932081,0.0,0.0,0.0,1.0,0.0,0.0,1
79.0,13.0,58.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,15.0,0.1518987341772152,0.189873417721519,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,4.863924976508059,0.7715885388168974,0.0,0.0,0.0,1.0,0.0,0.0,1
26.0,13.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,7.0,0.038461538461538464,0.2692307692307692,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.950063756436209,0.8403604754659766,0.0,0.0,0.0,1.0,1.0,0.07692307692307693,0
107.0,18.0,6.0,74.0,2.0,3.0,0.0,4.0,0.0,1.0,4.0,3.0,3.0,0.0,2.0,19.0,0.018691588785046728,0.17757009345794392,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,4.650601478609388,0.6898500709104646,0.0,1.0,0.0,0.0,0.0,0.0,0
27.0,19.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.8561962982193805,0.8109963267195734,0.0,0.0,0.0,1.0,0.0,0.0,0
109.0,28.0,68.0,5.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,4.0,17.0,0.03669724770642202,0.1559633027522936,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,4.543301153579245,0.6712732596461886,0.0,0.0,0.0,1.0,0.0,0.0,1
54.0,18.0,28.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,10.0,0.1111111111111111,0.18518518518518517,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,4.486304289866842,0.779564203154324,0.0,1.0,0.0,0.0,0.0,0.0,0
54.0,17.0,30.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.14814814814814814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.367964298652708,0.7590008140055967,0.0,0.0,0.0,1.0,0.0,0.0,0
77.0,23.0,47.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,7.0,0.2987012987012987,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.793304567884498,0.7648743956345105,0.0,0.0,0.0,0.0,0.0,0.0,1
125.0,50.0,20.0,47.0,3.0,4.0,1.0,2.0,0.0,1.0,3.0,2.0,5.0,0.0,23.0,19.0,0.184,0.152,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,17.0,4.760879566063512,0.6834664083047275,0.0,1.0,1.0,0.0,0.0,0.0,1
35.0,26.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.17142857142857143,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.797020431713803,0.7402633894776454,0.0,0.0,0.0,0.0,0.0,0.0,1
73.0,10.0,10.0,44.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,0.0,0.0,14.0,0.0,0.1917808219178082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.1296353961957895,0.6671651768015543,0.0,0.0,0.0,0.0,0.0,0.0,1
112.0,31.0,74.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,0.0,0.15178571428571427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.309917821209997,0.6331266505944535,0.0,0.0,0.0,0.0,0.0,0.0,0
65.0,24.0,33.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,12.0,0.12307692307692308,0.18461538461538463,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.535518537427005,0.7531121775085071,0.0,0.0,0.0,1.0,0.0,0.0,0
52.0,23.0,22.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,4.322579324069082,0.7582887527628608,0.0,0.0,1.0,0.0,0.0,0.0,1
85.0,53.0,25.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,16.0,0.2,0.18823529411764706,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,4.568477266548819,0.7127786886567701,0.0,0.0,1.0,0.0,11.0,0.20754716981132076,1
57.0,35.0,15.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.12280701754385964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4.261528059510409,0.7306031914131081,0.0,0.0,0.0,0.0,0.0,0.0,0
67.0,28.0,31.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.13432835820895522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.277306034756813,0.7051175642925273,0.0,0.0,0.0,0.0,0.0,0.0,1
59.0,19.0,26.0,6.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,12.0,0.01694915254237288,0.2033898305084746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.2597853211948165,0.724127791785178,0.0,0.0,0.0,0.0,0.0,0.0,1
83.0,11.0,64.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,15.0,0.012048192771084338,0.18072289156626506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.285688794632934,0.6722607508213403,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0
41.0,21.0,13.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.17073170731707318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.265969382614097,0.7962534715364278,0.0,0.0,0.0,0.0,0.0,0.0,1
106.0,45.0,54.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,14.0,0.16981132075471697,0.1320754716981132,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0,4.78810913474292,0.711677429464166,0.0,0.0,1.0,0.0,0.0,0.0,1
58.0,13.0,38.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.10344827586206896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,4.032285901818422,0.6883405571257932,0.0,0.0,0.0,1.0,0.0,0.0,1
69.0,16.0,5.0,39.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,3.0,12.0,0.043478260869565216,0.17391304347826086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.654846739041963,0.7620247364118892,0.0,0.0,0.0,0.0,3.0,0.1875,1
30.0,22.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.03333333333333333,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0062389286533895,0.8164516511207366,0.0,0.0,0.0,1.0,1.0,0.045454545454545456,0
28.0,19.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.21428571428571427,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.9946803684089094,0.8309518296808299,0.0,0.0,0.0,1.0,0.0,0.0,0
231.0,10.0,109.0,104.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,10.0,0.0,49.0,27.0,0.21212121212121213,0.11688311688311688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,5.143607132599516,0.6550906180862691,0.0,0.0,0.0,0.0,0.0,0.0,1
28.0,20.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.21428571428571427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.8423709931771084,0.7992692562696263,0.0,0.0,0.0,1.0,0.0,0.0,0
126.0,50.0,19.0,49.0,3.0,4.0,1.0,2.0,0.0,1.0,3.0,2.0,4.0,0.0,18.0,18.0,0.14285714285714285,0.14285714285714285,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,17.0,4.829069734504341,0.6921135152166866,0.0,1.0,1.0,0.0,0.0,0.0,1
72.0,45.0,1.0,0.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,8.0,15.0,0.1111111111111111,0.20833333333333334,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,4.537660508766316,0.7354482441367716,0.0,0.0,1.0,0.0,8.0,0.17777777777777778,1
24.0,16.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.6887218755408675,0.804526072996383,0.0,0.0,0.0,1.0,0.0,0.0,0
77.0,29.0,41.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.15584415584415584,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,18.0,4.149812684486645,0.6621914848286005,0.0,0.0,0.0,0.0,0.0,0.0,1
35.0,10.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,7.0,0.08571428571428572,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.9788640881880966,0.7757154508814632,0.0,0.0,0.0,0.0,0.0,0.0,1
68.0,20.0,41.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.14705882352941177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.166825209866107,0.6844929190582556,0.0,0.0,0.0,1.0,0.0,0.0,0
36.0,27.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.05555555555555555,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.027719015921097,0.7790672040305108,0.0,0.0,0.0,0.0,2.0,0.07407407407407407,1
47.0,15.0,24.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.14893617021276595,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,4.044084203599106,0.7280618442853214,0.0,0.0,0.0,1.0,0.0,0.0,0
61.0,16.0,37.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.16393442622950818,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.283139084054396,0.7221933530805231,0.0,0.0,0.0,1.0,0.0,0.0,0
51.0,16.0,27.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.17647058823529413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.050286989947955,0.7140309031445528,0.0,0.0,0.0,0.0,0.0,0.0,1
69.0,16.0,38.0,7.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0,17.0,0.014492753623188406,0.2463768115942029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.3952925812917245,0.7195342528938555,0.0,0.0,0.0,1.0,0.0,0.0,1
58.0,17.0,34.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,10.0,0.034482758620689655,0.1724137931034483,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,4.251752383770156,0.7258050832371408,0.0,0.0,0.0,0.0,0.0,0.0,0
31.0,22.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.1935483870967742,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.7843684875968617,0.7638713225115092,0.0,0.0,0.0,1.0,0.0,0.0,0
16.0,7.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.3125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.452819531114783,0.8632048827786958,0.0,0.0,0.0,0.0,0.0,0.0,0
56.0,17.0,32.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,9.0,0.05357142857142857,0.16071428571428573,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,4.456484556133595,0.7673862913401233,0.0,1.0,0.0,0.0,0.0,0.0,0
38.0,31.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.15789473684210525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4.185703093006736,0.7975916363715476,0.0,0.0,1.0,0.0,0.0,0.0,1
47.0,11.0,29.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.19148936170212766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.016702150879894,0.723132217007698,0.0,0.0,0.0,1.0,0.0,0.0,0
51.0,24.0,20.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.1568627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.961929393346454,0.6984542157005199,0.0,0.0,0.0,0.0,0.0,0.0,1
46.0,24.0,15.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.1956521739130435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.069347760631337,0.7367252857857387,0.0,0.0,1.0,0.0,0.0,0.0,0
35.0,18.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.8541632888566597,0.751403905014433,0.0,0.0,0.0,0.0,0.0,0.0,1
25.0,16.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.753269689515107,0.8082226357007796,0.0,0.0,0.0,1.0,0.0,0.0,0
78.0,17.0,53.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.1794871794871795,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.303013995256371,0.684604396890177,0.0,0.0,0.0,1.0,0.0,0.0,0
55.0,20.0,28.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.306930914801007,0.7449685071014629,0.0,0.0,0.0,1.0,0.0,0.0,0
177.0,32.0,138.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,22.0,0.07909604519774012,0.12429378531073447,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,24.0,4.7935313164261055,0.6419100854051977,0.0,0.0,0.0,1.0,0.0,0.0,1
101.0,37.0,57.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,10.0,0.19801980198019803,0.09900990099009901,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,4.682993197162337,0.7033410112150549,0.0,0.0,0.0,1.0,0.0,0.0,1
54.0,16.0,30.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.155544391485686,0.7220895960039998,0.0,0.0,0.0,0.0,0.0,0.0,0
131.0,27.0,87.0,8.0,3.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,7.0,0.0,4.0,20.0,0.030534351145038167,0.15267175572519084,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,5.234776101815252,0.7442714736012568,0.0,0.0,1.0,0.0,0.0,0.0,1
138.0,13.0,9.0,108.0,3.0,2.0,1.0,0.0,0.0,1.0,7.0,6.0,3.0,0.0,45.0,27.0,0.32608695652173914,0.1956521739130435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.77116433452819,0.6711891284243605,0.0,0.0,0.0,0.0,0.0,0.0,1
199.0,15.0,176.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,28.0,8.0,0.1407035175879397,0.04020100502512563,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,167.0,5.60327383689066,0.7337369735075133,0.0,0.0,0.0,0.0,0.0,0.0,1
38.0,13.0,18.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,9.0,0.05263157894736842,0.23684210526315788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.895714934884265,0.7423339832542722,0.0,0.0,0.0,1.0,0.0,0.0,0
141.0,48.0,85.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,41.0,9.0,0.2907801418439716,0.06382978723404255,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,75.0,5.214059842598247,0.7303063715406141,0.0,0.0,0.0,0.0,19.0,0.3958333333333333,1
93.0,28.0,58.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,10.0,0.24731182795698925,0.10752688172043011,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,32.0,4.755699242287502,0.7272646803146948,0.0,0.0,1.0,0.0,0.0,0.0,1
41.0,19.0,14.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.14634146341463414,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.9763522367378235,0.7421957329224805,0.0,0.0,0.0,1.0,0.0,0.0,0
20.0,12.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.5841837197791886,0.8293020247188075,0.0,0.0,0.0,0.0,0.0,0.0,1
36.0,9.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,8.0,0.08333333333333333,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.340083251972111,0.8394866948285147,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,1
30.0,22.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.23333333333333334,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,3.8225797618424915,0.7790228225719065,0.0,0.0,0.0,1.0,0.0,0.0,0
24.0,10.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.041666666666666664,0.20833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6887218755408675,0.804526072996383,0.0,0.0,0.0,0.0,0.0,0.0,1
59.0,21.0,30.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,9.0,0.06779661016949153,0.15254237288135594,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.327581931364308,0.7356526471266637,0.0,0.0,0.0,1.0,0.0,0.0,0
57.0,40.0,10.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.19298245614035087,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,9.0,4.132716936610625,0.708519606331446,0.0,1.0,1.0,0.0,0.0,0.0,1
63.0,20.0,36.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.1746031746031746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.2016531955162995,0.7029373309082164,0.0,0.0,0.0,1.0,0.0,0.0,0
41.0,24.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,7.0,0.024390243902439025,0.17073170731707318,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,4.031587907627833,0.7525056040805016,0.0,0.0,0.0,1.0,0.0,0.0,1
76.0,20.0,49.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,0.0,0.17105263157894737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.2507208558230305,0.6803409365228404,0.0,0.0,0.0,0.0,0.0,0.0,1
75.0,20.0,19.0,28.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,4.0,11.0,0.05333333333333334,0.14666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.6425801983528405,0.7453387919986545,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,25.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,3.861983513035609,0.7655990831911398,0.0,1.0,0.0,0.0,0.0,0.0,1
68.0,18.0,42.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,11.0,0.07352941176470588,0.16176470588235295,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.396758621974927,0.7222645520201403,0.0,0.0,0.0,1.0,0.0,0.0,0
64.0,25.0,31.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,0.125,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,5.003524413893479,0.8339207356489132,0.0,0.0,0.0,0.0,8.0,0.32,1
90.0,23.0,60.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,21.0,13.0,0.23333333333333334,0.14444444444444443,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,32.0,4.49769799346044,0.6928218994978986,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,1
23.0,16.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.21739130434782608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.675310868912364,0.8124816029083347,0.0,0.0,0.0,1.0,0.0,0.0,0
33.0,25.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.15151515151515152,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.991215710201985,0.7912180562746332,0.0,0.0,0.0,1.0,0.0,0.0,0
